videoID,start,end,notes,Empathy stage,Initial,Gender,neutral segment,isPrimarySpeaker,Category,Empathetic voice (does the voice sound empathetic?),Empathetic text (does what the speaker is saying seem to be empathetic?),Voice/Text Initial,Empathetic voice (2nd round),Empathetic text (2nd round),Voice/Text Initial (2nd round),Empathetic Voice 3,Empathetic Text 3,Third Annotator Initials where needed,Useful 4 Pres.,Notes on empathy stage,transcript,transcript_start,transcript_end
u9h-ysSUDqc,1:13,1:21,putting down other speaker,,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,you like it well it's nice by your standards you can't get over the fact that you are giving me ideas,72.64,82.4
Q0HjcLMVKdU,2:34,2:43,interruption; downplaying another's issue,,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,about two thousand pounds to that's not the landlord's fault what there is I mean that's just yeah that's just the housing market isn't it and the Landlord have the same issues if you decided to move out in two months yeah I mean it's,152.57,168.98
Q0HjcLMVKdU,3:09,3:53,asking question that imply the other to be inferior,,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,have to rent yeah I mean I suppose some would say and I am speaking as as somebody who has rented flats who also rents flats out but especially the younger generation in terms of renters they very often find that tenants don't really know how to do a great deal and house ID for example of had tenants complaining lights of pot because I don't have to change lightbulbs and I've had tenants complaining about heating and they haven't turned the boiler on I mean it's just very obvious things if you lived in the home that you owned nobody would be able to fix these things for you they're just things that actually often require a bit of common sense do you think you've found amongst your friends perhaps that you perhaps don't odd to quit with all the necessary skills to rent I mean yeah I think I do,188.39,238.85
SzY0L5tA4DU,0:20,0:41,"proposing solution, but doing so in a way that disregards wants/needs of the other person",4,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,"And it's just been a lot. Oh, OK. I hear you. But we have a great
 support group, actually, that meets on Thursday. They meet at 3:00 PM. The woman that does it,
 she's a friend of mine. It's a great class. A lot of women show up. They like to share cooking tips. So they have a
 really great time. So I'm going to schedule you.",19.66,42.36
VhDFNaF0w6c,0:58,1:03,proposing bad solution,4,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,"What? Well, it's all about
 engaging, right? Sometimes it's about faking
 the funk until you feel better.",56.75,63.88
VhDFNaF0w6c,1:07,1:24,an example of neutral being anti-empathetic,4,TC,F,,TRUE,anti-empathetic,,,DT,x,,AL,,,AJ,,,"God, that seems--I
 don't know about that. Well, you know this
 big Stanford study that we-- some of
 the findings, we're incorporating into how we
 provide assistance for folks who are managing a chronic
 condition such as yours, depression. It could be lifelong, or
 it could be a brief period. However, we're finding
 that engaging a person, getting them to show
 up and practice. Practice? Or go through
 different routines, attend different groups. And if we feel like the
 depression that you're having been
 diagnosed with is not responsive or receptive to what
 we are trying to engage you with, then we do something
 a little bit different. Maybe we'll talk.",65.56,117.67
VhDFNaF0w6c,1:24,1:43,an example of neutral being anti-empathetic,4,TC,F,,TRUE,anti-empathetic,,,DT,x,,AL,,,AJ,,,"God, that seems--I
 don't know about that. Well, you know this
 big Stanford study that we-- some of
 the findings, we're incorporating into how we
 provide assistance for folks who are managing a chronic
 condition such as yours, depression. It could be lifelong, or
 it could be a brief period. However, we're finding
 that engaging a person, getting them to show
 up and practice. Practice? Or go through
 different routines, attend different groups. And if we feel like the
 depression that you're having been
 diagnosed with is not responsive or receptive to what
 we are trying to engage you with, then we do something
 a little bit different. Maybe we'll talk.",65.56,117.67
VhDFNaF0w6c,1:43,1:57,an example of neutral being anti-empathetic,4,TC,F,,TRUE,anti-empathetic,,,DT,x,,AL,,,AJ,,,"God, that seems--I
 don't know about that. Well, you know this
 big Stanford study that we-- some of
 the findings, we're incorporating into how we
 provide assistance for folks who are managing a chronic
 condition such as yours, depression. It could be lifelong, or
 it could be a brief period. However, we're finding
 that engaging a person, getting them to show
 up and practice. Practice? Or go through
 different routines, attend different groups. And if we feel like the
 depression that you're having been
 diagnosed with is not responsive or receptive to what
 we are trying to engage you with, then we do something
 a little bit different. Maybe we'll talk.",65.56,117.67
n96TZKnnhec,0:31,0:33,showing directly what the speaker wants not the other's hope,4,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,"My high blood pressure is
 not my first concern here. Well, my concern is your
 high blood pressure.",27.89,33.87
n96TZKnnhec,0:47,0:49,giving suggestions unrelated to what another has said,4,TC,F,,TRUE,anti-empathetic,,,DT,,,AL,,,EL,,,"OK. Well, maybe if you
 change your diet.",46.911,50.06
Bgr6TXWknQQ,0:10,0:14,establishing rapport and asking preliminary break-the-ice questions,1,TC,F,0:24-0:30,TRUE,empathetic,x,x,DT,x,x,AL,x,x,EL,,,"So good to see you again. Nice to see you, too. It's been, like,
 three or four months. How are things going? Oh, they're going pretty good.",9.199,15
Bgr6TXWknQQ,0:23,0:35,asking questions to gain information,2,TC,F,0:24-0:30,TRUE,empathetic,x,x,DT,x,x,AL,x,x,EL,,,"Wonderful. I know that you're here for
 a primary care appointment. And I just want to
 check in about how any of those
 referrals turned out. Did you have the opportunity to
 screen any of the therapists? Well actually, you know,
 to be honest, I didn't.",22.15,37.72
Bgr6TXWknQQ,0:59,1:17,paraphrasing,"3,4",TC,F,0:24-0:30,TRUE,empathetic,x,x,DT,x,x,AL,x,x,EL,,,"that I'm headed in
 the right place. Wonderful. I'm feeling good. Wonderful, wonderful, wonderful. Sometimes when people
 are managing depression, sometimes a spiritual
 crisis is also kind of going on in
 conjunction with that. So I am so excited
 that you are actually working through
 both things at once. I am, I am.",55.76,77.77
Bgr6TXWknQQ,1:28,1:34,reframing,"1,3",TC,F,0:24-0:30,TRUE,empathetic,x,x,DT,x,x,AL,x,x,EL,,,"It's been wonderful. Good, good. It sounds like you've
 had a breakthrough, and the breakthrough is
 a big ray of sunshine.",87.36,95.18
y6d-GdXi8go,0:39,0:58,,4,TC,F,,TRUE,anti-empathetic,,,DT,x,,AL,x,,AJ,,,"OK. I have some concerns. The last time we
 met, I think you agreed to try out or screen
 some of the therapists that I had suggested to help you
 with managing your depression. And I'm just wondering if you've
 had the opportunity to do that.",38.67,58.55
