videoID,start,end,Category,transcript,transcript-llm-output,match
coBacvZxErI,0:42,0:51,empathetic,,neutral,near-miss
bxcjm0P_1D8,1:23,1:26,empathetic,,neutral,near-miss
bxcjm0P_1D8,1:36,1:39,empathetic,,neutral,near-miss
bxcjm0P_1D8,1:47,1:51,empathetic,,neutral,near-miss
bxcjm0P_1D8,1:53,1:56,empathetic,,neutral,near-miss
bxcjm0P_1D8,2:02,2:05,empathetic,,neutral,near-miss
bxcjm0P_1D8,2:06,2:12,empathetic,,neutral,near-miss
bxcjm0P_1D8,2:24,2:37,empathetic,,neutral,near-miss
bxcjm0P_1D8,2:37,2:43,empathetic,,neutral,near-miss
3muGuDL1qaM,0:50,1:07,empathetic,,neutral,near-miss
3muGuDL1qaM,1:07,1:15,empathetic,,neutral,near-miss
3muGuDL1qaM,1:19,1:35,empathetic,,neutral,near-miss
3muGuDL1qaM,2:09,2:21,empathetic,,neutral,near-miss
3muGuDL1qaM,2:55,3:30,empathetic,,neutral,near-miss
zwH3cZy4hIc,1:15,1:22,empathetic,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,empathetic,hit
zwH3cZy4hIc,1:22,1:36,empathetic,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,empathetic,hit
zwH3cZy4hIc,1:36,1:42,empathetic,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,empathetic,hit
zwH3cZy4hIc,1:42,1:52,empathetic,the light Dennis if this is you I completely understand why you felt the need to take over and protect the others pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others,empathetic,hit
zwH3cZy4hIc,2:38,2:54,empathetic,beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to,empathetic,hit
zwH3cZy4hIc,5:11,5:14,empathetic,aligned that's okay do you still have strong beliefs depends on what this pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to use Kevin's full name and bring him forward as he has in the past but I wouldn't do that I know that that would be chaos for all of you everyone would grab the light I don't want to hurt any of you that way you don't have to hide I know you are someone who cares for Kevin you are not evil to me you were necessary Dennis is that you I keep calling us the Horde the others you know miss Patricia and I we are ridiculed now we're not perfect but we don't deserve to be ridiculed we're all struggling they have to admit that I am pleased to meet you Dennis I assume you don't know who emailed me for the emergency sessions I wanted to get us are you in chart yeah we've taken charge we're the only ones that can protect Kevin we're all here to protect Kevin he's very quick he doesn't know how powerful we can be would you mind telling me when you first came into existence and how you and Patricia the other undesirable identity became aligned that's okay do you still have strong beliefs depends on what this,empathetic,hit
